시설번호,시도명,시군구명,위도,경도,주소,상세위치,출수압력
북부-임동-북부-1098,광주광역시,북구,35.1733734137,126.8820035832,광주광역시 북구 대자로 87,용천통닭 앞,3.5
북부-임동-북부-1110,광주광역시,북구,35.17548421,126.8840764301,광주광역시 북구 북문대로20번길 31,우정경로당 모퉁이,3.4
북부-임동-북부-1123,광주광역시,북구,35.1544897166,126.9038688752,광주광역시 북구 천변우로 267-1,일도 종합상사 앞,3.4
북부-임동-북부-3,광주광역시,북구,35.15648611,126.9044446113,광주광역시 북구 경열로 186,서독안경콘택츠 건너편 인도,3.5
북부-임동-북부-5,광주광역시,북구,35.15653711,126.9039820866,광주광역시 북구 경열로 183,춘원당 약국 앞 차도,3.5
북부-임동-북부-6,광주광역시,북구,35.16018711,126.9002121,광주광역시 북구 자동차로8,대한수의사회 앞 차도,3.4
북부-임동-북부-8,광주광역시,북구,35.1616123726,126.9108539263,광주광역시 북구 중흥로 154,중흥시장 40톤,3.5
북부-임동-북부-120,광주광역시,북구,35.1566512248,126.9047275623,광주광역시 북구 경영로 190,노총회관 앞 인도,3.5
북부-임동-북부-121,광주광역시,북구,35.15526611,126.9028491,광주광역시 북구 경열로 166,양동시장 4거리(전어랑숭어랑 앞) 인도,3.5
북부-임동-북부-122,광주광역시,북구,35.1615874588,126.9047652714,광주광역시 북구 경양로 118,가온전선 앞,3.5
북부-임동-북부-123,광주광역시,북구,35.1610008374,126.9069472974,광주광역시 북구 경양로 138,파리바게트 앞 인도,3.5
북부-임동-북부-124,광주광역시,북구,35.15940211,126.9063052131,광주광역시 북구 경열로 223,유동아구찜 앞 인도,3.6
북부-임동-북부-125,광주광역시,북구,35.1589304752,126.9057422315,광주광역시 북구 경열로 217,광산이씨 건물(현대자동차) 앞 인도,3.5
북부-임동-북부-127,광주광역시,북구,35.16310911,126.8974988151,광주광역시 북구 서림로97-3,양동청과 맞은편 횡단보도 대기 인도,3.5
북부-임동-북부-128,광주광역시,북구,35.16981111,126.8846771,광주광역시 북구 죽봉대로184-1,제2광천교 버스정류장(운암고가 끝 인도),3.4
북부-임동-북부-129,광주광역시,북구,35.15673111,126.9010941,광주광역시 북구 천변우로231,금남로중흥s클래스 105동 앞 인도,3.5
북부-임동-북부-131,광주광역시,북구,35.1623801509,126.8965655721,광주광역시 북구 서림로100번길 16,나주식당 건너편 인도,3.5
북부-임동-북부-132,광주광역시,북구,35.1615047565,126.893348978,광주광역시 북구 경양로9,전방후문-자동차 매매단지 물류창고 입구 인도,3.5
북부-임동-북부-134,광주광역시,북구,35.16541111,126.8970811,광주광역시 북구 중흥로24,현대기아자동차부품 앞,3.5
북부-임동-북부-135,광주광역시,북구,35.1644303896,126.9007784316,광주광역시 북구 중흥로60,승리카 앞 차도,3.5
북부-임동-북부-137,광주광역시,북구,35.16186811,126.9037403338,광주광역시 북구 경양로108,대명소방 앞,3.5
북부-임동-북부-138,광주광역시,북구,35.1627535851,126.9001118044,광주광역시 북구 자미로33,삼화온천 앞 인도,3.4
북부-임동-북부-140,광주광역시,북구,35.1668001418,126.8867869274,광주광역시 북구 천변우로41,광주사회복지회관 건너편,3.5
북부-임동-북부-141,광주광역시,북구,35.1660764565,126.8876746152,광주광역시 북구 천변우로79번길 25,임동아델리움 205동 앞,3.6
북부-임동-북부-142,광주광역시,북구,35.1660764565,126.8876746152,광주광역시 북구 천변우로79번길 25,임동아델리움 207동 앞 인도,3.5
북부-임동-북부-143,광주광역시,북구,35.1636604596,126.8880684707,광주광역시 북구 천변우로81,남부철강 앞 인도,3.5
북부-임동-북부-145,광주광역시,북구,35.17059111,126.8848531,광주광역시 북구 무등로2,운암고가옆 린나이 횡단보도 앞 인도,3.5
북부-임동-북부-146,광주광역시,북구,35.1671485869,126.8933821,광주광역시 북구 무등로88번길23-2,GL하우징 앞,3.5
북부-임동-북부-147,광주광역시,북구,35.1570120329,126.9016736971,광주광역시 북구 천변우로241번길24,,3.4
북부-임동-북부-148,광주광역시,북구,35.1670999655,126.8863711,광주광역시 북구 천변우로40,광주사회복지회관 앞 인도,3.5
북부-임동-북부-149,광주광역시,북구,35.1657330276,126.8954431,광주광역시 북구 중흥로7,현대마트 앞,3.5
북부-임동-북부-150,광주광역시,북구,35.1560566789,126.9025871,광주광역시 북구 경열로 173번길 11-11,,3.5
북부-임동-북부-171,광주광역시,북구,35.1599769286,126.9138811,광주광역시 북구 독립로 329,부일합판 목재상사 앞,3.5
북부-임동-북부-172,광주광역시,북구,35.15812111,126.9130772893,광주광역시 북구 독립로 307,국제열쇠 앞 인도,3.5
북부-임동-북부-173,광주광역시,북구,35.1582009409,126.9100411,광주광역시 북구 중가로 92,광산광고자재상사 앞,3.4
북부-임동-북부-175,광주광역시,북구,35.15923211,126.9068815257,광주광역시 북구 중가로 59,뉴직업전문학교 앞 인도,3.5
북부-임동-북부-177,광주광역시,북구,35.1614396848,126.9129961,광주광역시 북구 중흥로175,믿음종합장식 앞,3.6
북부-임동-북부-178,광주광역시,북구,35.1607058706,126.9114615489,광주광역시 북구 경양로183번길 17,광남밋숑 상사 앞,3.5
북부-임동-북부-179,광주광역시,북구,35.1596175689,126.9085485771,광주광역시 북구 중가로75번길 17,현대컴퓨터클리닝 앞,3.5
북부-임동-북부-180,광주광역시,북구,35.158913585,126.9082806828,광주광역시 북구 중가로 75,국도네온 앞,3.5
북부-임동-북부-181,광주광역시,북구,35.1591856207,126.910456842,광주광역시 북구 중가로 91-18,중흥자동차공업사 앞,3.4
북부-임동-북부-182,광주광역시,북구,35.16114511,126.9088907941,광주광역시 북구 경양로165번길 9-14,베스트타운 앞(원형),3.5
북부-임동-북부-184,광주광역시,북구,35.1616204431,126.9145891,광주광역시 북구 독립로 347-1,상아타일 앞 인도,3.5
북부-임동-북부-189,광주광역시,북구,35.1630151747,126.9127711,광주광역시 북구 무등로 272,미래통합당 당사 앞,3.6
북부-임동-북부-190,광주광역시,북구,35.1637229426,126.9125281,광주광역시 북구 무등로 265,광신산업 앞 인도,3.5
북부-임동-북부-191,광주광역시,북구,35.1658175171,126.9138941109,광주광역시 북구 서암대로274번길 9,다사로움어린이집 앞 도로,3.4
북부-임동-북부-192,광주광역시,북구,35.1640398407,126.9154111,광주광역시 북구 독립로375번길 3,인성원룸 앞,3.5
북부-임동-북부-200,광주광역시,북구,35.16636711,126.8874387421,광주광역시 북구 천변우로37-18,,3.5
북부-임동-북부-201,광주광역시,북구,35.15915111,126.9135541,광주광역시 북구 경양로 202,미래상사 앞,3.5
북부-임동-북부-203,광주광역시,북구,35.15792911,126.9062971,광주광역시 북구 경열로 208,유동 농협 앞 인도,3.6
북부-임동-북부-204,광주광역시,북구,35.1579399439,126.9039855464,광주광역시 북구 금남로 73,종합예술품 갤러리 옆 인도,3.5
북부-임동-북부-205,광주광역시,북구,35.1580096392,126.9031052328,광주광역시 북구 금남로 68,북성중 정문 건너편 인도,3.5
북부-임동-북부-206,광주광역시,북구,35.1575620963,126.9047880723,광주광역시 북구 금남로 81,유동사거리 유동메디컬타워 방향 인도,3.4
북부-임동-북부-207,광주광역시,북구,35.1596849198,126.903235613,광주광역시 북구 금남로 61,,3.5
북부-임동-북부-208,광주광역시,북구,35.1616069097,126.9003711409,광주광역시 북구 자동차로 21,하나주방그릇백화점 건너편 인도,3.5
북부-임동-북부-209,광주광역시,북구,35.1585951635,126.9012092831,광주광역시 북구 금남로48,금남로중흥s클래스 113동 앞 인도,3.5
북부-임동-북부-210,광주광역시,북구,35.1588659714,126.8996125588,광주광역시 북구 금남로32-2,참빛교회 앞,3.6
북부-임동-북부-211,광주광역시,북구,35.1592397136,126.9003143199,광주광역시 북구 금남로37,임동5거리 광컴직업전문학교 옆건물 앞 인도,3.5
북부-임동-북부-212,광주광역시,북구,35.15984111,126.8996121,광주광역시 북구 자동차로1,남영광고기획 앞 인도(구| 임동5거리 인도),3.5
북부-임동-북부-213,광주광역시,북구,35.1605070106,126.8965346867,광주광역시 북구 금남로1,발산교 옆 월드카센타 앞 인도,3.4
북부-임동-북부-214,광주광역시,북구,35.1641491917,126.8984170067,광주광역시 북구 중흥로40번길 20,꽃핀들 앞,3.5
북부-임동-북부-218,광주광역시,북구,35.1700972279,126.8857061,광주광역시 북구 천변우로11,임동 주공아파트 101동 옆 인도(코너),3.5
북부-임동-북부-219,광주광역시,북구,35.15590611,126.9021331,광주광역시 북구 천변우로 243-1,금남로중흥s클래스 도로변(106동){구|하천우로 풍년농약사 앞 인도},3.6
북부-임동-북부-220,광주광역시,북구,35.15781521,126.9005631,광주광역시 북구 임유길5번길20,,3.3
북부-임동-북부-232,광주광역시,북구,35.15975811,126.9110391,광주광역시 북구 제봉로 284,중앙유압 앞,3.5
북부-임동-북부-233,광주광역시,북구,35.1649074555,126.9147751,광주광역시 북구 서암대로288번길 18,다사로움아파트 105동 건너편 골목,3.6
북부-임동-북부-234,광주광역시,북구,35.16390311,126.9094411,광주광역시 북구 무등로 236,한화손해보험 옆 코너,3.5
북부-임동-북부-235,광주광역시,북구,35.1655953684,126.9148241,광주광역시 북구 서암대로 286-1,한울타리어린이집 앞,3.6
북부-임동-북부-238,광주광역시,북구,35.1599933312,126.9100949653,광주광역시 북구 경양로 170,북광주세무서 임시청사 앞,3.5
북부-임동-북부-239,광주광역시,북구,35.1605711283,126.9080871847,광주광역시 북구 경양로 150,현대오피스텔 건너편 인도,3.4
북부-임동-북부-240,광주광역시,북구,35.1615077031,126.9094874278,광주광역시 북구 제봉로 305,광주원예농협 앞 인도,3.5
북부-임동-북부-431,광주광역시,북구,35.1599795469,126.9043362387,광주광역시 북구 중가로37,YWCA 옆 4거리 맥슨정보통신 앞 인도,3.5
북부-임동-북부-438,광주광역시,북구,35.15754111,126.9033741,광주광역시 북구 유동길 25,전국화물자동차공제조합 주차장 앞 도로,3.5
북부-임동-북부-606,광주광역시,북구,35.159686944,126.9117910455,광주광역시 북구 경양로 184,황소고집 앞 인도 앞,3.4
북부-임동-북부-610,광주광역시,북구,35.15803511,126.9074091,광주광역시 북구 금재로29번길 12,형제이발소 앞,3.5
북부-임동-북부-611,광주광역시,북구,35.16319911,126.898001889,광주광역시 북구 경양로56-14,도로변 표지판에서 30m 골목길 안쪽,3.7
북부-임동-북부-688,광주광역시,북구,35.161253412,126.9117852932,광주광역시 북구 중흥로183번길 30-1,물댄동산교회 앞,3.5
북부-임동-북부-689,광주광역시,북구,35.16003111,126.9123021,광주광역시 북구 경양로183번길 8-10,해밀빌 앞,3.6
북부-임동-북부-742,광주광역시,북구,35.1660764565,126.8876746152,광주광역시 북구 천변우로79번길25,천변로 한국아델리움 후문 차도,3.5
북부-임동-북부-756,광주광역시,북구,35.1604087103,126.8981921,광주광역시 북구 금남로13번길13,하트모텔 4거리 차도,3.4
북부-임동-북부-757,광주광역시,북구,35.1657663378,126.8946961,광주광역시 북구 서림로61,,3.5
북부-임동-북부-759,광주광역시,북구,35.1611939548,126.9024233665,광주광역시 북구 태봉로23,임동성당 옆 인도,3.5
북부-임동-북부-797,광주광역시,북구,35.1598986474,126.903367727,광주광역시 북구 중가로 28,성요한병원 장례식장옆 담벽 차도,3.5
북부-임동-북부-809,광주광역시,북구,35.15732511,126.9017411,광주광역시 북구 임유길 10,,3.6
북부-임동-북부-819,광주광역시,북구,35.1611391005,126.9093021,광주광역시 북구 경양로 165번길 15,자연벽지 앞,3.6
북부-임동-북부-923,광주광역시,북구,35.1688675829,126.8907111,광주광역시 북구 서림로5,임동119안전센터 앞,3.5
북부-임동-북부-960,광주광역시,북구,35.1623997348,126.8955434579,광주광역시 북구 경양로22,전남방직정문 인도,3.5
북부-임동-북부-1013,광주광역시,북구,35.16001511,126.9064731133,광주광역시 북구 경열로 233번길 5,티월드 앞(구|SK 텔레콤앞 인도),3.5
북부-임동-북부-1065,광주광역시,북구,35.1657663378,126.8946891,광주광역시 북구 서림로61,일산방직 사원아파트 입구,3.5
북부-임동-북부-1099,광주광역시,북구,35.1616123726,126.9108539263,광주광역시 북구 중흥로 154,중흥실내장식 앞,3.4
북부-임동-북부-1120,광주광역시,북구,35.1616704171,126.8969842152,광주광역시 북구 임동로 16,문흥상회 건너편 인도,3.5
북부-임동-북부-1138,광주광역시,북구,35.16112611,126.8983711,광주광역시 북구 서림로 120,카사운드 건너편 인도,3.3
북부-우산-북부-247,광주광역시,북구,35.1700406913,126.9165282184,광주광역시 북구 효죽로9번길 2-12,골목안 우물 앞,3.5
북부-우산-북부-248,광주광역시,북구,35.1669688228,126.9193970346,광주광역시 북구 동문대로 23,모델하우스 앞,3.2
북부-우산-북부-249,광주광역시,북구,35.1676219333,126.9168430884,광주광역시 북구 서양로 145-1,구호전장례식장 앞,3.3
북부-우산-북부-252,광주광역시,북구,35.165270759,126.9189996069,광주광역시 북구 서암대로 323,현대오일뱅크 부지내,3.2
북부-우산-북부-253,광주광역시,북구,35.16533911,126.9182275698,광주광역시 북구 서암대로 315,지오빌딩 앞,3.5
북부-우산-북부-256,광주광역시,북구,35.1659388444,126.9180591346,광주광역시 북구 독립로402번길 25,유성원룸 앞,3.5
북부-우산-북부-291,광주광역시,북구,35.1720404651,126.9173485972,광주광역시 북구 서방로40번길 13,영무예다음 104동 옆 도로,3.5
북부-우산-북부-296,광주광역시,북구,35.171698486,126.9207731,광주광역시 북구 서방로 74-2,청아제화 앞,3.2
